"Report Date","Time Scrapped","Part No","Part Type","Material","Serial No","Operation","Quantity","Weight","Scrap Reason","Workcenter","Location","Cavity Code","Coordinate","Unit Cost","Extended Cost","Note"
"3/17/2026","11:22 PM","9-073-022-461M","TRANSFER CASES",,"MLT8009623","Machining Pierce Part (Final)","2","21.20","M06-Machine Alarm","CNC Makino14 214","Plant B Makino Conveyor",,,"$41.10","$82.19",
"3/17/2026","11:52 PM","9-073-022-461M","TRANSFER CASES",,"MLT8009624","Machining Pierce Part (Final)","2","21.20","M06-Machine Alarm","CNC Makino15 214","Plant B Makino Conveyor",,,"$41.10","$82.19",
"3/17/2026","11:55 PM","9-072-022-422","TRANSFER CASES",,"MLT8009596","Leak Test FG","1","3.54","M05-Overcut","LT-CD6 Explorer Cover 215","Zone 2",,,"$25.96","$25.96",
"3/17/2026","12:03 AM","9-073-022-460M","TRANSFER CASES",,"MLT8009682","Machining Pierce Part (Final)","4","44.00","M01-Porosity","CNC Makino11 214","CNC Makino11 214",,,"$42.94","$171.78",
"3/17/2026","12:03 AM","9-072-022-422","TRANSFER CASES",,"MLT8009596","Leak Test FG","3","10.62","D15-Sinks","LT-CD6 Explorer Cover 215","Zone 2",,,"$25.96","$77.87",
"3/17/2026","12:03 AM","9-072-022-422","TRANSFER CASES",,"MLT8009596","Leak Test FG","1","3.54","D25-Leaker","LT-CD6 Explorer Cover 215","Zone 2",,,"$25.96","$25.96",
"3/17/2026","12:06 AM","9-032-010-147W","MAG - BRACKETS",,"MLT8007793","Die Cast Part Shot","3","13.49","D04-Crack","MA DRDX 204","MA DRDX 204","34",,"$18.06","$54.19","33"
"3/17/2026","12:07 AM","9-032-010-147W","MAG - BRACKETS",,"MLT8007928","Die Cast Part Shot","1","4.50","D04-Crack","MA DRDX 204","MA DRDX 204","34",,"$18.06","$18.06","33"
"3/17/2026","12:14 AM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7997170","Die Cast Part Shot","2","22.47","D06-Trim Damage","MA WL LHD IP 252B","WL Components","F",,"$46.97","$93.94","Cav F - Mar 6 FO APPROVED"
"3/17/2026","12:14 AM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7997170","Die Cast Part Shot","7","78.65","D04-Crack","MA WL LHD IP 252B","WL Components","F",,"$46.97","$328.79","Cav F - Mar 6 FO APPROVED"
"3/17/2026","12:36 AM","9-034-016-498","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8009700","Cell Assembly FG","4","43.96","M21-Missing Machining Feature","JL IP Assy 242","JL IP Assy 242",,,"$67.27","$269.09",
"3/17/2026","12:37 AM","9-034-016-498W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8009654","Die Cast Part Shot (FG)","4","43.96","D01-Start-up Scrap","DCM E2 120","WRIGHT STREET YARD",,,"$48.04","$192.17",
"3/17/2026","12:37 AM","9-034-016-498W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8009654","Die Cast Part Shot (FG)","1","10.99","D06-Trim Damage","DCM E2 120","WRIGHT STREET YARD",,,"$48.04","$48.04",
"3/17/2026","12:39 AM","9-072-022-421W","TRANSFER CASES",,"MLT8009714","Die Cast Part Shot","1","7.53","D10-Soldering","DCM A4 116","CD6 Exp Case Wip",,,"$31.29","$31.29","CAV 7"
"3/17/2026","12:42 AM","9-032-010-147W","MAG - BRACKETS",,"MLT8007951","Die Cast Part Shot","1","4.50","D04-Crack","MA DRDX 204","MA DRDX 204",,,"$18.06","$18.06","33"
"3/17/2026","12:47 AM","9-081-015-464IP","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7999938","Die Cast Part Shot","12","162.12","D04-Crack","DCM E2 120","KIRA 03",,,"$54.91","$658.89",
"3/17/2026","12:48 AM","9-084-016-371","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT8009726","Machining Pierce Part (Final)","6","80.26","M06-Machine Alarm","KIRA 08","KIRA 08",,,"$64.12","$384.74",
"3/17/2026","12:49 AM","9-084-016-371","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT8009727","Machining Pierce Part (Final)","1","13.38","O14-Incomplete Operation","KIRA 08","KIRA 08",,,"$64.12","$64.12",
"3/17/2026","12:50 AM","9-037-016-482","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8009731","Vision System Inspection (FG)","3","33.71","D04-Crack","AV WL LHD IP 252","AV WL LHD IP 252",,,"$73.49","$220.48",
"3/17/2026","12:54 AM","9-072-022-422","TRANSFER CASES",,"MLT8009737","Leak Test FG","1","3.54","D15-Sinks","LT-CD6 Explorer Cover 215","Zone 2",,,"$25.96","$25.96",
"3/17/2026","12:55 AM","9-073-022-463M","TRANSFER CASES",,"MLT8009739","Machining Pierce Part (1)","1","6.52","M01-Porosity","CNC Makino05 214","CNC Makino05 214",,,"$26.77","$26.77",
"3/17/2026","12:55 AM","9-073-022-463M","TRANSFER CASES",,"MLT8009740","Machining Pierce Part (1)","1","6.52","D35-Barcode Label","CNC Makino05 214","CNC Makino05 214",,,"$26.77","$26.77",
"3/17/2026","1:00 AM","9-072-022-421","TRANSFER CASES",,"MLT8009748","Machining Pierce Part (1)","2","13.88","M06-Machine Alarm","CNC Makino19 215","CD6 Parts Conveyor",,,"$36.52","$73.04","atc fault"
"3/17/2026","1:01 AM","9-073-022-463M","TRANSFER CASES",,"MLT8009751","Machining Pierce Part (1)","1","6.52","M01-Porosity","CNC Makino04 214","CNC Makino04 214",,,"$26.77","$26.77",
"3/17/2026","1:01 AM","9-073-022-463M","TRANSFER CASES",,"MLT8009752","Machining Pierce Part (1)","2","13.04","M01-Porosity","CNC Makino03 214","CNC Makino03 214",,,"$26.77","$53.54",
"3/17/2026","1:03 AM","9-073-022-460M","TRANSFER CASES",,"MLT8009753","Machining Pierce Part (Final)","1","11.00","M01-Porosity","CNC Makino11 214","CNC Makino11 214",,,"$42.94","$42.94",
"3/17/2026","1:11 AM","9-073-022-492W","TRANSFER CASES",,"MLT8009669","Die Cast Part Shot","11","84.04","D35-Barcode Label","DCM A3 116","WIP Makino 5-6",,,"$32.86","$361.49",
"3/17/2026","1:19 AM","9-073-022-461W","TRANSFER CASES",,"MLT8009755","Die Cast Part Shot","2","20.95","D01-Start-up Scrap","DCM A2 116","WIP Makino 8-9",,,"$37.01","$74.01","8"
"3/17/2026","1:19 AM","9-073-022-461W","TRANSFER CASES",,"MLT8009755","Die Cast Part Shot","1","10.48","D16-Biscuit Size","DCM A2 116","WIP Makino 8-9",,,"$37.01","$37.01","8"
"3/17/2026","1:37 AM","9-032-015-337W","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT8009769","Die Cast Part Shot","6","66.00","D01-Start-up Scrap","DCM A8 118","MA WK/WD 203",,,"$41.36","$248.17",
"3/17/2026","1:37 AM","9-032-015-337W","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT8009769","Die Cast Part Shot","3","33.00","D04-Crack","DCM A8 118","MA WK/WD 203",,,"$41.36","$124.09",
"3/17/2026","1:49 AM","9-176-022-424","TRANSFER CASES",,"MLT8009776","Machining Pierce Part (Final)","1","7.92","M03-Handling Damage","CNC Makino26B 215","CNC Makino26B 215",,,"$48.35","$48.35",
"3/17/2026","1:55 AM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8009780","Die Cast Part Shot","3","33.71","D01-Start-up Scrap","DCM A9 118","DCM A9 118",,,"$46.97","$140.91",
"3/17/2026","1:55 AM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8009781","Die Cast Part Shot","2","22.47","D04-Crack","DCM A9 118","DCM A9 118",,,"$46.97","$93.94",
"3/17/2026","1:58 AM","9-176-022-424","TRANSFER CASES",,"MLT8009786","Machining Pierce Part (Final)","1","7.92","M18-Hole Size Out of Spec","CNC Makino26B 215","CNC Makino26B 215",,,"$48.35","$48.35",
"3/17/2026","1:59 AM","9-073-022-463M","TRANSFER CASES",,"MLT8009790","Machining Pierce Part (1)","2","13.04","M06-Machine Alarm","CNC Makino04 214","CNC Makino04 214",,,"$26.77","$53.54",
"3/17/2026","2:09 AM","9-086-016-470IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8009798","Die Cast Part Shot","2","24.02","D04-Crack","DCM W4 122","WRIGHT STREET YARD",,,"$53.84","$107.67",
"3/17/2026","2:21 AM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8009802","Die Cast Part Shot","1","11.24","D04-Crack","DCM A9 118","WL Components",,,"$46.97","$46.97","Cav F - Mar 6 FO APPROVED"
"3/17/2026","2:25 AM","9-032-015-337W","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT8009803","Die Cast Part Shot","1","11.00","D38-Shot Over Flash","DCM A8 118","MA WK/WD 203",,,"$41.36","$41.36",
"3/17/2026","2:29 AM","9-072-022-422W","TRANSFER CASES",,"MLT8009804","Die Cast Part Shot","1","3.97","D01-Start-up Scrap","DCM A5 116","CD6 Exp Cover Wip",,,"$16.89","$16.89","cav 7"
"3/17/2026","2:29 AM","9-072-022-422W","TRANSFER CASES",,"MLT8009764","Die Cast Part Shot","1","3.97","D01-Start-up Scrap","DCM A5 116","Trailer Dock C26",,,"$16.89","$16.89","cav 8"
"3/17/2026","2:29 AM","9-072-022-422W","TRANSFER CASES",,"MLT8009804","Die Cast Part Shot","1","3.97","D15-Sinks","DCM A5 116","CD6 Exp Cover Wip",,,"$16.89","$16.89","cav 7"
"3/17/2026","2:33 AM","9-050-010-503","MAG - BRACKETS",,"MLT8009766","Cell Assembly FG","1","3.33","D15-Sinks","AV T1XX BRKT 248","Dock-SH-C32",,,"$35.02","$35.02",
"3/17/2026","2:46 AM","9-050-010-503","MAG - BRACKETS",,"MLT8009766","Cell Assembly FG","5","16.63","M22-Targeting","AV T1XX BRKT 248","Dock-SH-C32",,,"$35.02","$175.11",
"3/17/2026","2:47 AM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8009813","Die Cast Part Shot","1","11.24","D16-Biscuit Size","DCM A9 118","DCM A9 118",,,"$46.97","$46.97",
"3/17/2026","2:47 AM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8009814","Die Cast Part Shot","1","11.24","D02-Incomplete Fill/Cold Shut/Cold Flow","DCM A9 118","DCM A9 118",,,"$46.97","$46.97",
"3/17/2026","2:54 AM","9-073-022-463","TRANSFER CASES",,"MLT8009809","Leak Test FG","15","97.80","M01-Porosity","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$490.30",
"3/17/2026","2:54 AM","9-073-022-463","TRANSFER CASES",,"MLT8009809","Leak Test FG","2","13.04","O10 - Die Cast Test Part","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$65.37",
"3/17/2026","2:54 AM","9-073-022-463","TRANSFER CASES",,"MLT8009809","Leak Test FG","1","6.52","M03-Handling Damage","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$32.69",
"3/17/2026","2:55 AM","9-073-022-463","TRANSFER CASES",,"MLT8009809","Leak Test FG","1","6.52","D25-Leaker","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$32.69",
"3/17/2026","2:56 AM","9-072-022-422","TRANSFER CASES",,"MLT8009831","Machining Pierce Part (1)","5","17.95","O14-Incomplete Operation","CNC Makino21 215","CD6 Parts Conveyor",,,"$22.03","$110.14",
"3/17/2026","2:57 AM","9-032-010-147W","MAG - BRACKETS",,"MLT8009181","Die Cast Part Shot","1","4.50","D04-Crack","DCM W1 121","MA DRDX 204",,,"$18.06","$18.06","33"
"3/17/2026","2:57 AM","9-032-010-147W","MAG - BRACKETS",,"MLT8009182","Die Cast Part Shot","1","4.50","D04-Crack","DCM W1 121","Trailer Dock A4",,,"$18.06","$18.06","34"
"3/17/2026","2:57 AM","9-072-022-421","TRANSFER CASES",,"MLT8009833","Cell Assembly FG","1","6.81","D41-Etched Barcode","LT-CD6 Explorer Case 215","Zone 2",,,"$41.80","$41.80",
"3/17/2026","3:00 AM","9-073-022-461W","TRANSFER CASES",,"MLT8009820","Die Cast Part Shot","1","10.48","D16-Biscuit Size","DCM A2 116","WIP Makino 8-9",,,"$37.01","$37.01","8"
"3/17/2026","3:00 AM","9-072-022-421W","TRANSFER CASES",,"MLT8009836","Die Cast Part Shot","2","15.05","D07-Die Lube/Black Part","DCM A4 116","DCM A4 116",,,"$31.29","$62.58","CAV 7"
"3/17/2026","3:08 AM","9-073-022-461W","TRANSFER CASES",,"MLT8009843","Die Cast Part Shot","1","10.48","D01-Start-up Scrap","DCM W2 121","B machine centers",,,"$37.01","$37.01",
"3/17/2026","3:09 AM","9-073-022-461W","TRANSFER CASES",,"MLT8009843","Die Cast Part Shot","1","10.48","D16-Biscuit Size","DCM W2 121","B machine centers",,,"$37.01","$37.01",
"3/17/2026","3:50 AM","9-032-010-147W","MAG - BRACKETS",,"MLT8009861","Die Cast Part Shot","3","13.49","D04-Crack","DCM W1 121","MA DRDX 204",,,"$18.06","$54.19","33"
"3/17/2026","3:50 AM","9-032-010-147W","MAG - BRACKETS",,"MLT8009862","Die Cast Part Shot","3","13.49","D04-Crack","DCM W1 121","Trailer Dock A4",,,"$18.06","$54.19","34"
"3/17/2026","3:51 AM","9-073-022-463M","TRANSFER CASES",,"MLT8009863","Machining Pierce Part (1)","4","26.08","M01-Porosity","CNC Makino02 214","CNC Makino12 214",,,"$26.77","$107.08",
"3/17/2026","3:53 AM","9-032-010-147W","MAG - BRACKETS",,"MLT8009862","Die Cast Part Shot","1","4.50","D04-Crack","DCM W1 121","Trailer Dock A4",,,"$18.06","$18.06","34"
"3/17/2026","3:55 AM","9-072-022-422","TRANSFER CASES",,"MLT8009867","Leak Test FG","1","3.54","D25-Leaker","LT-CD6 Explorer Cover 215","Zone 2",,,"$25.96","$25.96",
"3/17/2026","3:56 AM","9-072-022-422","TRANSFER CASES",,"MLT8009867","Leak Test FG","1","3.54","M03-Handling Damage","LT-CD6 Explorer Cover 215","Zone 2",,,"$25.96","$25.96",
"3/17/2026","3:56 AM","9-072-022-422","TRANSFER CASES",,"MLT8009867","Leak Test FG","2","7.08","O10 - Die Cast Test Part","LT-CD6 Explorer Cover 215","Zone 2",,,"$25.96","$51.91",
"3/17/2026","3:56 AM","9-072-022-421","TRANSFER CASES",,"MLT8009870","Machining Pierce Part (1)","4","27.76","M22-Targeting","CNC Makino18 215","CD6 Parts Conveyor",,,"$36.52","$146.09",
"3/17/2026","4:01 AM","9-073-022-460M","TRANSFER CASES",,"MLT8009874","Machining Pierce Part (Final)","3","33.00","M01-Porosity","CNC Makino11 214","CNC Makino11 214",,,"$42.94","$128.83",
"3/17/2026","4:01 AM","9-073-022-460M","TRANSFER CASES",,"MLT8009875","Machining Pierce Part (Final)","1","11.00","M01-Porosity","CNC Makino11 214","CNC Makino11 214",,,"$42.94","$42.94",
"3/17/2026","4:04 AM","9-073-022-461W","TRANSFER CASES",,"MLT8009881","Die Cast Part Shot","2","20.95","D32-Robot Mishandle","DCM A2 116","WIP Makino 8-9",,,"$37.01","$74.01","8"
"3/17/2026","4:13 AM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8009892","Die Cast Part Shot","1","11.24","D38-Shot Over Flash","DCM A9 118","WL Components",,,"$46.97","$46.97","Cav F - Mar 6 FO APPROVED"
"3/17/2026","4:18 AM","9-032-010-147W","MAG - BRACKETS",,"MLT8009862","Die Cast Part Shot","1","4.50","D04-Crack","DCM W1 121","Trailer Dock A4",,,"$18.06","$18.06","34"
"3/17/2026","4:38 AM","9-032-010-147W","MAG - BRACKETS",,"MLT8009862","Die Cast Part Shot","1","4.50","D04-Crack","DCM W1 121","Trailer Dock A4",,,"$18.06","$18.06","34"
"3/17/2026","4:41 AM","9-032-015-337W","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT8009908","Die Cast Part Shot","1","11.00","D06-Trim Damage","DCM A8 118","MA WK/WD 203",,,"$41.36","$41.36",
"3/17/2026","4:41 AM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8009907","Die Cast Part Shot","2","22.47","D16-Biscuit Size","DCM A9 118","WL Components",,,"$46.97","$93.94","Cav F - Mar 6 FO APPROVED"
"3/17/2026","4:50 AM","9-073-022-463M","TRANSFER CASES",,"MLT8009914","Machining Pierce Part (1)","2","13.04","M01-Porosity","CNC Makino01 214","CNC Makino12 214",,,"$26.77","$53.54",
"3/17/2026","4:53 AM","9-073-022-460","TRANSFER CASES",,"MLT8009878","Leak Test FG","6","66.00","D34-Porosity","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$265.59",
"3/17/2026","4:53 AM","9-073-022-460","TRANSFER CASES",,"MLT8009878","Leak Test FG","4","44.00","D25-Leaker","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$177.06",
"3/17/2026","4:56 AM","9-050-010-485W","MAG - BRACKETS",,"MLT7997802","Die Cast Part Shot","1","3.33","D04-Crack","AV T1XX BRKT 248","AV T1XX BRKT 248","3",,"$18.36","$18.36","Mar16- sorted for crack/ trim damage near B datum hole"
"3/17/2026","4:59 AM","9-072-022-422W","TRANSFER CASES",,"MLT8009804","Die Cast Part Shot","1","3.97","D01-Start-up Scrap","DCM A5 116","CD6 Exp Cover Wip",,,"$16.89","$16.89","cav 7"
"3/17/2026","4:59 AM","9-072-022-422W","TRANSFER CASES",,"MLT8009926","Die Cast Part Shot","1","3.97","D01-Start-up Scrap","DCM A5 116","Plant C Storage",,,"$16.89","$16.89","cav 8"
"3/17/2026","4:59 AM","9-072-022-422W","TRANSFER CASES",,"MLT8009804","Die Cast Part Shot","2","7.95","D19-Broken Biscuit","DCM A5 116","CD6 Exp Cover Wip",,,"$16.89","$33.78","cav 7"
"3/17/2026","4:59 AM","9-072-022-422W","TRANSFER CASES",,"MLT8009926","Die Cast Part Shot","2","7.95","D19-Broken Biscuit","DCM A5 116","Plant C Storage",,,"$16.89","$33.78","cav 8"
"3/17/2026","5:03 AM","9-032-010-147W","MAG - BRACKETS",,"MLT8009929","Die Cast Part Shot","1","4.50","D04-Crack","DCM W1 121","Trailer Dock A4",,,"$18.06","$18.06","34"
"3/17/2026","5:07 AM","9-072-022-422","TRANSFER CASES",,"MLT8009919","Leak Test FG","2","7.08","D15-Sinks","LT-CD6 Explorer Cover 215","Zone 2",,,"$25.96","$51.91",
"3/17/2026","5:07 AM","9-072-022-422","TRANSFER CASES",,"MLT8009919","Leak Test FG","1","3.54","D25-Leaker","LT-CD6 Explorer Cover 215","Zone 2",,,"$25.96","$25.96",
"3/17/2026","5:25 AM","9-034-016-498W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8009945","Die Cast Part Shot (FG)","5","54.95","D06-Trim Damage","DCM E2 120","JL CNC Cast WIP",,,"$48.04","$240.22",
"3/17/2026","5:29 AM","9-073-022-463W","TRANSFER CASES",,"MLT8009948","Die Cast Part Shot","3","19.56","D18-Breakout","DCM A7 116","WIP Makino 3-4",,,"$22.14","$66.43","Cav 9"
"3/17/2026","5:29 AM","9-073-022-463W","TRANSFER CASES",,"MLT8009949","Die Cast Part Shot","3","19.56","D18-Breakout","DCM A7 116","WIP Makino 5-6",,,"$22.14","$66.43","Cav 10"
"3/17/2026","5:35 AM","9-176-022-424","TRANSFER CASES",,"MLT8009951","Leak Test FG","3","23.82","D25-Leaker","LT-CD6 Transit Cover 215","LT-CD6 Transit Cover 215",,,"$49.99","$149.98",
"3/17/2026","5:40 AM","9-176-022-423","TRANSFER CASES",,"MLT8009954","Leak Test FG","2","17.22","D18-Breakout","LT-CD6 Transit Case 215","LT-CD6 Transit Case 215",,,"$47.19","$94.37",
"3/17/2026","5:40 AM","9-176-022-423","TRANSFER CASES",,"MLT8009955","Leak Test FG","1","8.61","D25-Leaker","LT-CD6 Transit Case 215","LT-CD6 Transit Case 215",,,"$47.19","$47.19",
"3/17/2026","5:40 AM","9-176-022-423","TRANSFER CASES",,"MLT8009956","Leak Test FG","1","8.61","M04-Non-Cleanup","LT-CD6 Transit Case 215","LT-CD6 Transit Case 215",,,"$47.19","$47.19",
"3/17/2026","5:46 AM","9-072-022-421","TRANSFER CASES",,"MLT8009957","Cell Assembly FG","4","27.24","M04-Non-Cleanup","LT-CD6 Explorer Case 215","Zone 2",,,"$41.80","$167.22",
"3/17/2026","5:56 AM","9-072-022-422W","TRANSFER CASES",,"MLT8009963","Die Cast Part Shot","1","3.97","D01-Start-up Scrap","DCM A5 116","CD6 Exp Cover Wip",,,"$16.89","$16.89","cav 7"
"3/17/2026","6:01 AM","9-073-022-460","TRANSFER CASES",,"MLT8009878","Leak Test FG","2","22.00","D25-Leaker","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$88.53",
"3/17/2026","6:01 AM","9-073-022-460","TRANSFER CASES",,"MLT8009878","Leak Test FG","4","44.00","D34-Porosity","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$177.06",
"3/17/2026","6:04 AM","9-073-022-461","TRANSFER CASES",,"MLT8009958","Leak Test FG","2","21.20","D34-Porosity","LT-P702 Case 214","Zone 2",,,"$44.17","$88.34",
"3/17/2026","6:04 AM","9-073-022-461","TRANSFER CASES",,"MLT8009958","Leak Test FG","1","10.60","D04-Crack","LT-P702 Case 214","Zone 2",,,"$44.17","$44.17",
"3/17/2026","6:04 AM","9-073-022-461","TRANSFER CASES",,"MLT8009958","Leak Test FG","5","53.00","D25-Leaker","LT-P702 Case 214","Zone 2",,,"$44.17","$220.85",
"3/17/2026","6:05 AM","9-073-022-461","TRANSFER CASES",,"MLT8009958","Leak Test FG","4","42.40","M03-Handling Damage","LT-P702 Case 214","Zone 2",,,"$44.17","$176.68",
"3/17/2026","6:05 AM","9-176-022-423","TRANSFER CASES",,"MLT8009981","Machining Pierce Part (Final)","1","8.61","M18-Hole Size Out of Spec","CNC Makino16 214","CNC Makino16 214",,,"$44.84","$44.84",
"3/17/2026","6:08 AM","9-073-022-461W","TRANSFER CASES",,"MLT8009984","Die Cast Part Shot","1","10.48","D01-Start-up Scrap","DCM W2 121","WIP Makino 14-15",,,"$37.01","$37.01",
"3/17/2026","6:08 AM","9-073-022-461W","TRANSFER CASES",,"MLT8009984","Die Cast Part Shot","4","41.90","D32-Robot Mishandle","DCM W2 121","WIP Makino 14-15",,,"$37.01","$148.02",
"3/17/2026","6:11 AM","9-032-015-337W","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT8009987","Die Cast Part Shot","3","33.00","D01-Start-up Scrap","DCM A8 118","MA WK/WD 203",,,"$41.36","$124.09",
"3/17/2026","6:11 AM","9-072-022-422","TRANSFER CASES",,"MLT8009919","Leak Test FG","2","7.08","O10 - Die Cast Test Part","LT-CD6 Explorer Cover 215","Zone 2",,,"$25.96","$51.91",
"3/17/2026","6:16 AM","9-050-010-503","MAG - BRACKETS",,"MLT8009989","Cell Assembly FG","1","3.33","M03-Handling Damage","AV T1XX BRKT 248","Dock-SH-C32",,,"$35.02","$35.02",
"3/17/2026","6:25 AM","9-032-010-147W","MAG - BRACKETS",,"MLT8009929","Die Cast Part Shot","1","4.50","D04-Crack","DCM W1 121","Trailer Dock A4",,,"$18.06","$18.06","34"
"3/17/2026","6:29 AM","9-032-010-147W","MAG - BRACKETS",,"MLT8009929","Die Cast Part Shot","1","4.50","D04-Crack","DCM W1 121","Trailer Dock A4",,,"$18.06","$18.06","34"
"3/17/2026","6:32 AM","9-176-022-423","TRANSFER CASES",,"MLT8010002","Leak Test FG","1","8.61","D25-Leaker","LT-CD6 Transit Case 215","LT-CD6 Transit Case 215",,,"$47.19","$47.19",
"3/17/2026","6:32 AM","9-176-022-423","TRANSFER CASES",,"MLT8010003","Leak Test FG","1","8.61","D35-Barcode Label","LT-CD6 Transit Case 215","LT-CD6 Transit Case 215",,,"$47.19","$47.19",
"3/17/2026","6:32 AM","9-176-022-424","TRANSFER CASES",,"MLT8010004","Leak Test FG","1","7.94","M12-Machining Sample","LT-CD6 Transit Cover 215","LT-CD6 Transit Cover 215",,,"$49.99","$49.99",
"3/17/2026","6:33 AM","9-073-022-461","TRANSFER CASES",,"MLT8009988","Leak Test FG","1","10.60","D25-Leaker","LT-P702 Case 214","Zone 2",,,"$44.17","$44.17",
"3/17/2026","6:34 AM","9-073-022-461","TRANSFER CASES",,"MLT8009988","Leak Test FG","1","10.60","D15-Sinks","LT-P702 Case 214","Zone 2",,,"$44.17","$44.17",
"3/17/2026","6:34 AM","9-073-022-463","TRANSFER CASES",,"MLT8010001","Leak Test FG","5","32.60","M01-Porosity","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$163.43",
"3/17/2026","6:35 AM","9-032-010-147W","MAG - BRACKETS",,"MLT8009929","Die Cast Part Shot","1","4.50","D04-Crack","DCM W1 121","Trailer Dock A4",,,"$18.06","$18.06","34"
"3/17/2026","6:36 AM","9-176-022-423","TRANSFER CASES",,"MLT8010008","Machining Pierce Part (Final)","1","8.61","M18-Hole Size Out of Spec","CNC Makino16 214","CNC Makino16 214",,,"$44.84","$44.84",
"3/17/2026","6:37 AM","9-032-010-147W","MAG - BRACKETS",,"MLT8009929","Die Cast Part Shot","1","4.50","D04-Crack","DCM W1 121","Trailer Dock A4",,,"$18.06","$18.06","34"
"3/17/2026","6:43 AM","9-072-022-421","TRANSFER CASES",,"MLT8009957","Cell Assembly FG","2","13.62","M04-Non-Cleanup","LT-CD6 Explorer Case 215","Zone 2",,,"$41.80","$83.61",
"3/17/2026","6:44 AM","9-073-022-492W","TRANSFER CASES",,"MLT8010012","Die Cast Part Shot","1","7.64","D41-Etched Barcode","DCM A3 116","Trailer Dock C24",,,"$32.86","$32.86",
"3/17/2026","6:46 AM","9-176-022-424","TRANSFER CASES",,"MLT8010024","Leak Test FG","1","7.94","D25-Leaker","LT-CD6 Transit Cover 215","LT-CD6 Transit Cover 215",,,"$49.99","$49.99",
"3/17/2026","6:47 AM","9-072-022-421","TRANSFER CASES",,"MLT8009957","Cell Assembly FG","1","6.81","O10 - Die Cast Test Part","LT-CD6 Explorer Case 215","Zone 2",,,"$41.80","$41.80",
"3/17/2026","6:51 AM","9-073-022-461M","TRANSFER CASES",,"MLT8010033","Machining Pierce Part (Final)","4","42.40","M06-Machine Alarm","CNC Makino14 214","CNC Makino14 214",,,"$41.10","$164.39",
"3/17/2026","6:51 AM","9-072-022-421","TRANSFER CASES",,"MLT8010034","Machining Pierce Part (Final)","1","6.81","D35-Barcode Label","CNC Makino20A 215","CD6 Wash",,,"$38.85","$38.85",
"3/17/2026","6:54 AM","9-073-022-460","TRANSFER CASES",,"MLT8009878","Leak Test FG","4","44.00","D04-Crack","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$177.06",
"3/17/2026","6:54 AM","9-073-022-460","TRANSFER CASES",,"MLT8009878","Leak Test FG","3","33.00","D25-Leaker","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$132.79",
"3/17/2026","6:54 AM","9-073-022-460","TRANSFER CASES",,"MLT8009878","Leak Test FG","1","11.00","M03-Handling Damage","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$44.26",
"3/17/2026","6:56 AM","9-086-016-470IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8010043","Die Cast Part Shot","4","48.05","D04-Crack","DCM W4 122","Asm Honda 3BM IP",,,"$53.84","$215.34",
