"Report Date","Time Scrapped","Part No","Part Type","Material","Serial No","Operation","Quantity","Weight","Scrap Reason","Workcenter","Location","Cavity Code","Coordinate","Unit Cost","Extended Cost","Note"
"3/12/2026","7:52 AM","8-073-022-225","TRANSFER CASES",,"MLT8003955","Die Cast Part Shot","2","13.52","D07-Die Lube/Black Part","DCM A5 116","CNC Makino06 214",,,"$24.22","$48.44","12 - Requires CMM Verification"
"3/12/2026","7:55 AM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8002966","Die Cast Part Shot","3","33.71","D01-Start-up Scrap","DCM A9 118","WL Components",,,"$46.97","$140.91","Cav F - Mar 6 FO APPROVED"
"3/12/2026","8:14 AM","9-072-010-447","MAG - BRACKETS",,"MLT7997366","Machining Pierce Part (FG)","4","4.39","D04-Crack","CNC Makino25A 215","Dock-SH-C32",,,"$7.39","$29.54",
"3/12/2026","8:32 AM","9-032-010-147W","MAG - BRACKETS",,"MLT8003984","Die Cast Part Shot","1","4.50","D01-Start-up Scrap","DCM W1 121","MA DRDX 204",,,"$18.06","$18.06","34"
"3/12/2026","8:37 AM","9-032-010-147W","MAG - BRACKETS",,"MLT8003984","Die Cast Part Shot","1","4.50","D04-Crack","DCM W1 121","MA DRDX 204",,,"$18.06","$18.06","34"
"3/12/2026","8:40 AM","9-032-010-147W","MAG - BRACKETS",,"MLT8003984","Die Cast Part Shot","1","4.50","D04-Crack","DCM W1 121","MA DRDX 204",,,"$18.06","$18.06","34"
"3/12/2026","8:48 AM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8004039","Die Cast Part Shot","3","33.71","D04-Crack","DCM A9 118","WL Components",,,"$46.97","$140.91","Cav F - Mar 6 FO APPROVED"
"3/12/2026","8:49 AM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8004039","Die Cast Part Shot","1","11.24","D16-Biscuit Size","DCM A9 118","WL Components",,,"$46.97","$46.97","Cav F - Mar 6 FO APPROVED"
"3/12/2026","8:54 AM","9-050-010-485W","MAG - BRACKETS",,"MLT7990624","Die Cast Part Shot","1","3.33","D04-Crack","AV T1XX BRKT 248","AV T1XX BRKT 248","4",,"$18.36","$18.36",
"3/12/2026","8:56 AM","9-034-016-498W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8004047","Die Cast Part Shot (FG)","1","10.99","D01-Start-up Scrap","DCM E1 120","JL CNC Cast WIP",,,"$48.04","$48.04",
"3/12/2026","8:56 AM","9-034-016-498W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8004047","Die Cast Part Shot (FG)","1","10.99","D06-Trim Damage","DCM E1 120","JL CNC Cast WIP",,,"$48.04","$48.04",
"3/12/2026","8:59 AM","9-072-010-447","MAG - BRACKETS",,"MLT7997366","Machining Pierce Part (FG)","1","1.10","D04-Crack","CNC Makino25A 215","Dock-SH-C32",,,"$7.39","$7.39",
"3/12/2026","9:01 AM","9-081-015-464IP","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7993514","Die Cast Part Shot","9","121.59","D04-Crack","DCM E2 120","KIRA 03",,,"$54.91","$494.17","FO approved at machining."
"3/12/2026","9:02 AM","9-073-022-463M","TRANSFER CASES",,"MLT8004059","Machining Pierce Part (1)","1","6.52","M01-Porosity","CNC Makino04 214","CNC Makino04 214",,,"$26.77","$26.77",
"3/12/2026","9:08 AM","9-072-022-422","TRANSFER CASES",,"MLT8004067","Leak Test FG","2","7.08","D25-Leaker","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$51.91",
"3/12/2026","9:12 AM","9-073-022-460W","TRANSFER CASES",,"MLT8003549","Die Cast Part Shot","3","32.48","D01-Start-up Scrap","DCM A1 116","Trailer Dock C32",,,"$38.39","$115.17","cav 3"
"3/12/2026","9:12 AM","9-073-022-460W","TRANSFER CASES",,"MLT8003549","Die Cast Part Shot","1","10.83","D07-Die Lube/Black Part","DCM A1 116","Trailer Dock C32",,,"$38.39","$38.39","cav 3"
"3/12/2026","9:12 AM","9-073-022-460W","TRANSFER CASES",,"MLT8003549","Die Cast Part Shot","1","10.83","D04-Crack","DCM A1 116","Trailer Dock C32",,,"$38.39","$38.39","cav 3"
"3/12/2026","9:14 AM","9-032-020-501","STEERING COLUMN COMPONENTS",,"MLT8002454","Machining Pierce Part (Final)","1","1.63","D04-Crack","MA ATS 222","MA ATS 222",,,"$15.56","$15.56",
"3/12/2026","9:21 AM","9-072-022-421W","TRANSFER CASES",,"MLT8004074","Die Cast Part Shot","2","15.05","D10-Soldering","DCM A4 116","Trailer Dock C27",,,"$31.29","$62.58","CAV 7"
"3/12/2026","9:25 AM","9-073-022-463W","TRANSFER CASES",,"MLT8004075","Die Cast Part Shot","1","6.52","D01-Start-up Scrap","DCM A7 116","WIP Makino 3-4",,,"$22.14","$22.14","Cav 9"
"3/12/2026","9:26 AM","9-073-022-463W","TRANSFER CASES",,"MLT8004076","Die Cast Part Shot","1","6.52","D01-Start-up Scrap","DCM A7 116","WIP Makino 1-2",,,"$22.14","$22.14","Cav 10"
"3/12/2026","9:30 AM","9-073-022-460W","TRANSFER CASES",,"MLT8003549","Die Cast Part Shot","1","10.83","D16-Biscuit Size","DCM A1 116","Trailer Dock C32",,,"$38.39","$38.39","cav 3"
"3/12/2026","9:30 AM","9-072-022-422","TRANSFER CASES",,"MLT8004080","Machining Pierce Part (1)","4","14.36","O14-Incomplete Operation","CNC Makino21 215","CD6 Parts Conveyor",,,"$22.03","$88.11",
"3/12/2026","9:42 AM","9-073-022-460W","TRANSFER CASES",,"MLT8004090","Die Cast Part Shot","1","10.83","D19-Broken Biscuit","DCM A1 116","Trailer Dock A5",,,"$38.39","$38.39","cav 3"
"3/12/2026","9:43 AM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8004039","Die Cast Part Shot","1","11.24","D06-Trim Damage","DCM A9 118","WL Components",,,"$46.97","$46.97","Cav F - Mar 6 FO APPROVED"
"3/12/2026","9:44 AM","9-050-010-485W","MAG - BRACKETS",,"MLT7991571","Die Cast Part Shot","6","19.96","D15-Sinks","AV T1XX BRKT 248","AV T1XX BRKT 248","4",,"$18.36","$110.14",
"3/12/2026","9:47 AM","9-032-010-147W","MAG - BRACKETS",,"MLT8003984","Die Cast Part Shot","2","8.99","D04-Crack","DCM W1 121","MA DRDX 204",,,"$18.06","$36.13","34"
"3/12/2026","9:50 AM","9-032-010-147W","MAG - BRACKETS",,"MLT8003984","Die Cast Part Shot","1","4.50","D04-Crack","DCM W1 121","MA DRDX 204",,,"$18.06","$18.06","34"
"3/12/2026","9:52 AM","9-086-016-470","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8004100","Cell Assembly (Final)","2","26.16","D04-Crack","Asm Honda 3BM IP","V Honda 3BM IP 470",,,"$98.70","$197.39",
"3/12/2026","9:53 AM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8004108","Die Cast Part Shot","1","11.24","D04-Crack","DCM A9 118","WL Components",,,"$46.97","$46.97","Cav F - Mar 6 FO APPROVED"
"3/12/2026","9:54 AM","9-034-016-498W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8004107","Die Cast Part Shot (FG)","1","10.99","D06-Trim Damage","DCM E1 120","JL CNC Cast WIP",,,"$48.04","$48.04",
"3/12/2026","9:56 AM","9-034-016-498W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8004107","Die Cast Part Shot (FG)","2","21.98","D01-Start-up Scrap","DCM E1 120","JL CNC Cast WIP",,,"$48.04","$96.09",
"3/12/2026","9:56 AM","9-176-022-424W","TRANSFER CASES",,"MLT8004112","Die Cast Part Shot","2","15.83","D01-Start-up Scrap","DCM B7 112","Transit Makino WIP",,,"$36.70","$73.41","FO APPROVED"
"3/12/2026","9:56 AM","9-176-022-424W","TRANSFER CASES",,"MLT8004112","Die Cast Part Shot","2","15.83","D19-Broken Biscuit","DCM B7 112","Transit Makino WIP",,,"$36.70","$73.41","FO APPROVED"
"3/12/2026","9:56 AM","9-081-015-464IP","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7993615","Die Cast Part Shot","12","162.12","D04-Crack","DCM E2 120","KIRA 03",,,"$54.91","$658.89","FO approved at machining."
"3/12/2026","9:57 AM","9-072-022-422","TRANSFER CASES",,"MLT8004067","Leak Test FG","1","3.54","M05-Overcut","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$25.96",
"3/12/2026","9:57 AM","9-072-022-422","TRANSFER CASES",,"MLT8004067","Leak Test FG","2","7.08","D25-Leaker","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$51.91",
"3/12/2026","9:57 AM","9-072-022-422","TRANSFER CASES",,"MLT8004067","Leak Test FG","1","3.54","D41-Etched Barcode","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$25.96",
"3/12/2026","9:57 AM","9-072-022-422","TRANSFER CASES",,"MLT8004067","Leak Test FG","1","3.54","D15-Sinks","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$25.96",
"3/12/2026","9:57 AM","9-072-022-422","TRANSFER CASES",,"MLT8004067","Leak Test FG","2","7.08","M04-Non-Cleanup","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$51.91",
"3/12/2026","10:01 AM","9-072-010-447","MAG - BRACKETS",,"MLT8004128","Machining Pierce Part (FG)","3","3.29","D04-Crack","CNC Makino25A 215","CNC Makino25A 215",,,"$7.39","$22.16",
"3/12/2026","10:04 AM","9-073-022-463M","TRANSFER CASES",,"MLT8004136","Machining Pierce Part (1)","1","6.52","D34-Porosity","CNC Makino03 214","CNC Makino03 214",,,"$26.77","$26.77",
"3/12/2026","10:23 AM","9-072-022-421W","TRANSFER CASES",,"MLT8004074","Die Cast Part Shot","1","7.53","D06-Trim Damage","DCM A4 116","Trailer Dock C27",,,"$31.29","$31.29","CAV 7"
"3/12/2026","10:56 AM","9-073-022-460W","TRANSFER CASES",,"MLT8004185","Die Cast Part Shot","1","10.83","D18-Breakout","DCM A1 116","Trailer Dock A5",,,"$38.39","$38.39","cav 3"
"3/12/2026","10:57 AM","9-034-016-498W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8004191","Die Cast Part Shot (FG)","3","32.97","D06-Trim Damage","DCM E1 120","JL CNC Cast WIP",,,"$48.04","$144.13",
"3/12/2026","11:01 AM","9-073-022-463","TRANSFER CASES",,"MLT8004188","Leak Test FG","17","110.84","M01-Porosity","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$555.67",
"3/12/2026","11:02 AM","9-073-022-463","TRANSFER CASES",,"MLT8004188","Leak Test FG","1","6.52","D25-Leaker","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$32.69",
"3/12/2026","11:02 AM","9-073-022-463","TRANSFER CASES",,"MLT8004188","Leak Test FG","1","6.52","M03-Handling Damage","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$32.69",
"3/12/2026","11:04 AM","9-086-016-470IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8004204","Die Cast Part Shot","4","48.05","D06-Trim Damage","DCM W4 122","Asm Honda 3BM IP",,,"$53.84","$215.34",
"3/12/2026","11:09 AM","9-072-022-422","TRANSFER CASES",,"MLT8004213","Leak Test FG","3","10.62","D25-Leaker","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$77.87",
"3/12/2026","11:09 AM","9-072-022-422","TRANSFER CASES",,"MLT8004213","Leak Test FG","1","3.54","M04-Non-Cleanup","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$25.96",
"3/12/2026","11:12 AM","9-073-022-460W","TRANSFER CASES",,"MLT8004185","Die Cast Part Shot","1","10.83","D01-Start-up Scrap","DCM A1 116","Trailer Dock A5",,,"$38.39","$38.39","cav 3"
"3/12/2026","11:12 AM","9-073-022-463M","TRANSFER CASES",,"MLT8004218","Machining Pierce Part (1)","1","6.52","D34-Porosity","CNC Makino03 214","CNC Makino03 214",,,"$26.77","$26.77",
"3/12/2026","11:12 AM","9-073-022-460W","TRANSFER CASES",,"MLT8004185","Die Cast Part Shot","1","10.83","D19-Broken Biscuit","DCM A1 116","Trailer Dock A5",,,"$38.39","$38.39","cav 3"
"3/12/2026","11:13 AM","9-073-022-463M","TRANSFER CASES",,"MLT8004219","Machining Pierce Part (1)","2","13.04","M01-Porosity","CNC Makino03 214","CNC Makino12 214",,,"$26.77","$53.54",
"3/12/2026","11:36 AM","9-072-010-447","MAG - BRACKETS",,"MLT8004128","Machining Pierce Part (FG)","2","2.19","D04-Crack","CNC Makino25A 215","CNC Makino25A 215",,,"$7.39","$14.77",
"3/12/2026","11:41 AM","9-073-022-461W","TRANSFER CASES",,"MLT8004247","Die Cast Part Shot","5","52.38","D01-Start-up Scrap","DCM A2 116","WIP makino 11-13",,,"$37.01","$185.03","8"
"3/12/2026","11:41 AM","9-073-022-461W","TRANSFER CASES",,"MLT8004247","Die Cast Part Shot","3","31.43","D19-Broken Biscuit","DCM A2 116","WIP makino 11-13",,,"$37.01","$111.02","8"
"3/12/2026","11:47 AM","9-081-015-464IP","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7995487","Die Cast Part Shot","7","94.57","D04-Crack","DCM E2 120","KIRA 03",,,"$54.91","$384.35","FO approved at machining."
"3/12/2026","11:49 AM","9-034-016-498W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8004258","Die Cast Part Shot (FG)","2","21.98","D01-Start-up Scrap","DCM E1 120","JL CNC Cast WIP",,,"$48.04","$96.09",
"3/12/2026","11:59 AM","9-084-016-371W","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7992540","Die Cast Part Shot","1","13.38","D12-Bent/Warped","KIRA 07","KIRA 07",,,"$54.18","$54.18","sort for broken AP5 punch--CAST SORTED AND FOUND NO SCRAP"
"3/12/2026","11:59 AM","9-084-016-371W","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7990349","Die Cast Part Shot","2","26.75","D12-Bent/Warped","KIRA 08","KIRA 08",,,"$54.18","$108.36",
"3/12/2026","11:59 AM","9-084-016-371","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT8004277","Machining Pierce Part (Final)","1","13.38","O14-Incomplete Operation","KIRA 08","KIRA 08",,,"$64.12","$64.12",
"3/12/2026","12:01 PM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8004286","Die Cast Part Shot","7","78.65","D04-Crack","DCM A9 118","WL Components",,,"$46.97","$328.79","Cav F - Mar 6 FO APPROVED"
"3/12/2026","12:01 PM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8004286","Die Cast Part Shot","1","11.24","D16-Biscuit Size","DCM A9 118","WL Components",,,"$46.97","$46.97","Cav F - Mar 6 FO APPROVED"
"3/12/2026","12:02 PM","9-072-022-422","TRANSFER CASES",,"MLT8004287","Leak Test FG","1","3.54","M04-Non-Cleanup","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$25.96",
"3/12/2026","12:05 PM","9-073-022-463W","TRANSFER CASES",,"MLT8004292","Die Cast Part Shot","3","19.56","D15-Sinks","DCM A7 116","WIP Makino 5-6",,,"$22.14","$66.43","Cav 10"
"3/12/2026","12:18 PM","9-072-010-497","MAG - BRACKETS",,"MLT8002501","Die Cast Part Shot","11","16.63","D04-Crack","SL-U625 Display Brkt","SL-U625 Display Brkt",,,"$7.07","$77.72","process crack"
"3/12/2026","12:18 PM","9-072-022-421","TRANSFER CASES",,"MLT8004302","Cell Assembly FG","7","47.67","O14-Incomplete Operation","LT-CD6 Explorer Case 215","Dock-SH-C32",,,"$41.80","$292.63",
"3/12/2026","12:18 PM","9-072-022-421","TRANSFER CASES",,"MLT8004302","Cell Assembly FG","1","6.81","D34-Porosity","LT-CD6 Explorer Case 215","Dock-SH-C32",,,"$41.80","$41.80",
"3/12/2026","12:19 PM","9-072-022-421","TRANSFER CASES",,"MLT8004302","Cell Assembly FG","4","27.24","D34-Porosity","LT-CD6 Explorer Case 215","Dock-SH-C32",,,"$41.80","$167.22",
"3/12/2026","12:19 PM","9-072-022-421","TRANSFER CASES",,"MLT8004302","Cell Assembly FG","2","13.62","D25-Leaker","LT-CD6 Explorer Case 215","Dock-SH-C32",,,"$41.80","$83.61",
"3/12/2026","12:19 PM","9-072-022-421","TRANSFER CASES",,"MLT8004302","Cell Assembly FG","2","13.62","D07-Die Lube/Black Part","LT-CD6 Explorer Case 215","Dock-SH-C32",,,"$41.80","$83.61",
"3/12/2026","12:20 PM","9-072-022-421","TRANSFER CASES",,"MLT8004302","Cell Assembly FG","4","27.24","D34-Porosity","LT-CD6 Explorer Case 215","Dock-SH-C32",,,"$41.80","$167.22",
"3/12/2026","12:20 PM","9-072-022-421","TRANSFER CASES",,"MLT8004302","Cell Assembly FG","1","6.81","M03-Handling Damage","LT-CD6 Explorer Case 215","Dock-SH-C32",,,"$41.80","$41.80",
"3/12/2026","12:26 PM","9-050-010-485W","MAG - BRACKETS",,"MLT7991280","Die Cast Part Shot","1","3.33","D17-Blisters","AV T1XX BRKT 248","AV T1XX BRKT 248","4",,"$18.36","$18.36",
"3/12/2026","12:32 PM","9-073-022-461W","TRANSFER CASES",,"MLT8004317","Die Cast Part Shot","5","52.38","D04-Crack","DCM W2 121","WIP Makino 14-15",,,"$37.01","$185.03","cav 10"
"3/12/2026","12:39 PM","9-081-015-464IP","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7995152","Die Cast Part Shot","10","135.10","D04-Crack","DCM E2 120","KIRA 03",,,"$54.91","$549.08","FO approved at machining."
"3/12/2026","12:40 PM","9-073-022-463","TRANSFER CASES",,"MLT8004310","Leak Test FG","1","6.52","M01-Porosity","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$32.69",
"3/12/2026","12:47 PM","9-073-022-460W","TRANSFER CASES",,"MLT8004335","Die Cast Part Shot","1","10.83","D06-Trim Damage","DCM A1 116","Trailer Dock A5",,,"$38.39","$38.39","cav 3"
"3/12/2026","12:49 PM","9-032-015-337W","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7986072","Die Cast Part Shot","4","44.00","D04-Crack","MA WK/WD 203","MA WK/WD 203","k",,"$41.36","$165.45","Cav.K"
"3/12/2026","12:52 PM","9-050-010-485","MAG - BRACKETS",,"MLT8004342","Cell Assembly FG","1","3.33","M06-Machine Alarm","AV T1XX BRKT 248","Dock-SH-C32",,,"$27.99","$27.99",
"3/12/2026","12:53 PM","9-032-010-147W","MAG - BRACKETS",,"MLT8003829","Die Cast Part Shot","1","4.50","D04-Crack","MA DRDX 204","MA DRDX 204",,,"$18.06","$18.06","33"
"3/12/2026","12:53 PM","9-032-010-147","MAG - BRACKETS",,"MLT8004307","Cell Assembly FG","1","4.50","M13-Mis-Load","MA DRDX 204","Dock-SH-C32",,,"$23.52","$23.52",
"3/12/2026","12:57 PM","9-034-016-498W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8004349","Die Cast Part Shot (FG)","1","10.99","D06-Trim Damage","DCM E1 120","JL CNC Cast WIP",,,"$48.04","$48.04",
"3/12/2026","12:59 PM","9-072-022-421","TRANSFER CASES",,"MLT8004302","Cell Assembly FG","8","54.48","D34-Porosity","LT-CD6 Explorer Case 215","Dock-SH-C32",,,"$41.80","$334.44",
"3/12/2026","1:01 PM","9-072-022-421W","TRANSFER CASES",,"MLT8004355","Die Cast Part Shot","1","7.53","D16-Biscuit Size","DCM A4 116","CD6 Exp Case Wip",,,"$31.29","$31.29","CAV 7"
"3/12/2026","1:05 PM","9-086-016-470IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8004365","Die Cast Part Shot","12","144.14","D04-Crack","DCM W4 122","Asm Honda 3BM IP",,,"$53.84","$646.03",
"3/12/2026","1:06 PM","9-072-022-422","TRANSFER CASES",,"MLT8004366","Leak Test FG","4","14.16","D25-Leaker","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$103.82",
"3/12/2026","1:14 PM","9-072-010-497","MAG - BRACKETS",,"MLT8002569","Die Cast Part Shot","1","1.51","D04-Crack","SL-U625 Display Brkt","SL-U625 Display Brkt",,,"$7.07","$7.07","process crack"
"3/12/2026","1:14 PM","9-072-010-497","MAG - BRACKETS",,"MLT8002569","Die Cast Part Shot","2","3.02","D06-Trim Damage","SL-U625 Display Brkt","SL-U625 Display Brkt","trim damage",,"$7.07","$14.13","ABCD"
"3/12/2026","1:25 PM","9-072-010-447","MAG - BRACKETS",,"MLT8004128","Machining Pierce Part (FG)","2","2.19","D04-Crack","CNC Makino25A 215","CNC Makino25A 215",,,"$7.39","$14.77",
"3/12/2026","1:27 PM","9-086-016-470IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8004381","Die Cast Part Shot","13","156.16","D04-Crack","DCM W4 122","Asm Honda 3BM IP",,,"$53.84","$699.86",
"3/12/2026","1:28 PM","9-073-022-463M","TRANSFER CASES",,"MLT8004386","Machining Pierce Part (1)","2","13.04","D34-Porosity","CNC Makino04 214","CNC Makino04 214",,,"$26.77","$53.54",
"3/12/2026","1:36 PM","9-073-022-461M","TRANSFER CASES",,"MLT8004392","Machining Pierce Part (Final)","3","31.80","M06-Machine Alarm","CNC Makino09 214","CNC Makino09 214",,,"$41.10","$123.29",
"3/12/2026","1:45 PM","9-073-022-463","TRANSFER CASES",,"MLT8004396","Leak Test FG","2","13.04","M01-Porosity","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$65.37",
"3/12/2026","1:45 PM","9-073-022-463","TRANSFER CASES",,"MLT8004396","Leak Test FG","1","6.52","M03-Handling Damage","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$32.69",
"3/12/2026","1:49 PM","9-072-010-497","MAG - BRACKETS",,"MLT8004383","Die Cast Part Shot","32","48.38","D04-Crack","DCM B3 112","SL-U625 Display Brkt",,,"$7.07","$226.09","ABCD"
"3/12/2026","1:49 PM","9-072-010-497","MAG - BRACKETS",,"MLT8004383","Die Cast Part Shot","8","12.10","D01-Start-up Scrap","DCM B3 112","SL-U625 Display Brkt",,,"$7.07","$56.52","ABCD"
"3/12/2026","1:49 PM","9-072-010-497","MAG - BRACKETS",,"MLT8004383","Die Cast Part Shot","8","12.10","D07-Die Lube/Black Part","DCM B3 112","SL-U625 Display Brkt",,,"$7.07","$56.52","ABCD"
"3/12/2026","1:51 PM","9-086-016-470IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8002941","Die Cast Part Shot","3","36.04","D04-Crack","DCM W4 122","Asm Honda 3BM IP",,,"$53.84","$161.51","F/O approved"
"3/12/2026","1:55 PM","9-034-016-498W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8004414","Die Cast Part Shot (FG)","4","43.96","D01-Start-up Scrap","DCM E1 120","JL CNC Cast WIP",,,"$48.04","$192.17",
"3/12/2026","1:56 PM","9-072-022-421W","TRANSFER CASES",,"MLT8004408","Die Cast Part Shot","1","7.53","D10-Soldering","DCM A4 116","Trailer Dock C27",,,"$31.29","$31.29","CAV 7"
"3/12/2026","1:56 PM","9-072-022-421","TRANSFER CASES",,"MLT8004413","Machining Pierce Part (1)","10","69.41","M22-Targeting","CNC Makino17 215","CNC Makino17 215",,,"$36.52","$365.21",
"3/12/2026","1:59 PM","9-081-015-464IP","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7993171","Die Cast Part Shot","1","13.51","D04-Crack","DCM E2 120","KIRA 03",,,"$54.91","$54.91","FO approved at machining."
"3/12/2026","1:59 PM","9-073-022-463","TRANSFER CASES",,"MLT8004396","Leak Test FG","2","13.04","M01-Porosity","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$65.37",
"3/12/2026","2:02 PM","9-039-020-496","STEERING COLUMN COMPONENTS",,"MLT8004426","Machining Pierce Part (Final)","10","2.68","M01-Porosity","M Lower Brkt 496","M Lower Brkt 496",,,"$3.72","$37.22",
"3/12/2026","2:02 PM","9-039-020-496","STEERING COLUMN COMPONENTS",,"MLT8004427","Machining Pierce Part (Final)","1","0.27","D02-Incomplete Fill/Cold Shut/Cold Flow","M Lower Brkt 496","M Lower Brkt 496",,,"$3.72","$3.72",
"3/12/2026","2:02 PM","9-073-022-461M","TRANSFER CASES",,"MLT8004428","Machining Pierce Part (Final)","2","21.20","M06-Machine Alarm","CNC Makino14 214","CNC Makino14 214",,,"$41.10","$82.19",
"3/12/2026","2:02 PM","9-039-020-496","STEERING COLUMN COMPONENTS",,"MLT8004429","Machining Pierce Part (Final)","10","2.68","O08-Floor Gauge Rejection","M Lower Brkt 496","M Lower Brkt 496",,,"$3.72","$37.22",
"3/12/2026","2:03 PM","9-039-020-496W","STEERING COLUMN COMPONENTS",,"MLT7997606","Die Cast Part Shot","1","0.28","D06-Trim Damage","DCM B1 112","M Lower Brkt 496","3",,"$2.43","$2.43","1-8"
"3/12/2026","2:04 PM","9-034-016-498W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8004414","Die Cast Part Shot (FG)","1","10.99","D06-Trim Damage","DCM E1 120","JL CNC Cast WIP",,,"$48.04","$48.04",
"3/12/2026","2:06 PM","9-084-016-371","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT8004439","Machining Pierce Part (Final)","1","13.38","O14-Incomplete Operation","KIRA 08","KIRA 08",,,"$64.12","$64.12",
"3/12/2026","2:06 PM","9-037-016-482M","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8004441","Cell Assembly (1)","1","11.24","M06-Machine Alarm","MA WL LHD IP 252B","MA WL LHD IP 252B",,,"$63.70","$63.70",
"3/12/2026","2:07 PM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999390","Die Cast Part Shot","4","44.94","D02-Incomplete Fill/Cold Shut/Cold Flow","MA WL LHD IP 252B","WL Components","F",,"$46.97","$187.88","Cav F - Mar 6 FO APPROVED"
"3/12/2026","2:07 PM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999390","Die Cast Part Shot","20","224.70","D04-Crack","MA WL LHD IP 252B","WL Components","F",,"$46.97","$939.39","Cav F - Mar 6 FO APPROVED"
"3/12/2026","2:09 PM","9-037-016-482","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8004446","Vision System Inspection (FG)","3","33.71","D04-Crack","AV WL LHD IP 252","AV WL LHD IP 252",,,"$73.49","$220.48",
"3/12/2026","2:09 PM","9-073-022-460W","TRANSFER CASES",,"MLT8004410","Die Cast Part Shot","3","32.48","D01-Start-up Scrap","DCM A1 116","WIP makino 11-13",,,"$38.39","$115.17","cav 3"
"3/12/2026","2:11 PM","9-073-022-461","TRANSFER CASES",,"MLT8004395","Leak Test FG","1","10.60","D06-Trim Damage","LT-P702 Case 214","Dock-SH-C32",,,"$44.17","$44.17",
"3/12/2026","2:12 PM","9-073-022-461","TRANSFER CASES",,"MLT8004395","Leak Test FG","4","42.40","D25-Leaker","LT-P702 Case 214","Dock-SH-C32",,,"$44.17","$176.68",
"3/12/2026","2:12 PM","9-073-022-461","TRANSFER CASES",,"MLT8004395","Leak Test FG","8","84.80","M03-Handling Damage","LT-P702 Case 214","Dock-SH-C32",,,"$44.17","$353.36",
