"Report Date","Time Scrapped","Part No","Part Type","Material","Serial No","Operation","Quantity","Weight","Scrap Reason","Workcenter","Location","Cavity Code","Coordinate","Unit Cost","Extended Cost","Note"
"3/9/2026","4:08 PM","9-084-016-371","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7999621","Machining Pierce Part (Final)","1","13.38","M06-Machine Alarm","KIRA 08","KIRA 08",,,"$64.12","$64.12",
"3/9/2026","4:16 PM","9-032-010-147","MAG - BRACKETS",,"MLT7999629","Cell Assembly FG","2","8.99","M04-Non-Cleanup","MA DRDX 204","MA DRDX 204",,,"$23.52","$47.04",
"3/9/2026","4:24 PM","9-032-010-147","MAG - BRACKETS",,"MLT7999640","Cell Assembly FG","2","8.99","M04-Non-Cleanup","MA DRDX 204","MA DRDX 204",,,"$23.52","$47.04",
"3/9/2026","4:24 PM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999588","Die Cast Part Shot","2","22.47","D01-Start-up Scrap","DCM A9 118","WL Components",,,"$46.97","$93.94","Cav F - Mar 6 FO APPROVED"
"3/9/2026","4:25 PM","9-050-010-485","MAG - BRACKETS",,"MLT7999565","Cell Assembly FG","2","6.65","M14-Broken Tool","AV T1XX BRKT 248","Dock-SH-C32",,,"$27.99","$55.97",
"3/9/2026","4:26 PM","9-032-010-147","MAG - BRACKETS",,"MLT7999642","Cell Assembly FG","2","8.99","M04-Non-Cleanup","MA DRDX 204","MA DRDX 204",,,"$23.52","$47.04",
"3/9/2026","4:27 PM","9-032-010-147","MAG - BRACKETS",,"MLT7999643","Cell Assembly FG","1","4.50","M04-Non-Cleanup","MA DRDX 204","MA DRDX 204",,,"$23.52","$23.52",
"3/9/2026","4:32 PM","9-081-015-464IP","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7999597","Die Cast Part Shot","1","13.51","D04-Crack","DCM E2 120","KIRA 03",,,"$54.91","$54.91","New F/O required for machining"
"3/9/2026","4:46 PM","9-083-015-347IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999592","Die Cast Part Shot","3","46.74","D04-Crack","DCM W4 122","Cycle Retire",,,"$55.35","$166.05","G"
"3/9/2026","4:52 PM","9-072-022-421","TRANSFER CASES",,"MLT7999663","Machining Pierce Part (1)","2","13.88","M06-Machine Alarm","CNC Makino17 215","CD6 Parts Conveyor",,,"$36.52","$73.04","ATC arm fault"
"3/9/2026","4:54 PM","9-073-022-460","TRANSFER CASES",,"MLT7999612","Leak Test FG","2","22.00","D34-Porosity","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$88.53",
"3/9/2026","4:55 PM","9-073-022-460","TRANSFER CASES",,"MLT7999612","Leak Test FG","3","33.00","D25-Leaker","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$132.79",
"3/9/2026","4:57 PM","9-081-015-464IP","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7999673","Die Cast Part Shot","1","13.51","D06-Trim Damage","DCM E2 120","KIRA 03",,,"$54.91","$54.91",
"3/9/2026","4:57 PM","9-073-022-460W","TRANSFER CASES",,"MLT7999674","Die Cast Part Shot","2","21.65","D01-Start-up Scrap","DCM A1 116","WIP makino 11-13",,,"$38.39","$76.78","cav 3"
"3/9/2026","5:14 PM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999689","Die Cast Part Shot","1","11.24","D04-Crack","DCM A9 118","WL Components",,,"$46.97","$46.97","Cav F - Mar 6 FO APPROVED"
"3/9/2026","5:35 PM","9-034-016-500","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7995943","Machining Pierce Part (1)","4","44.65","D02-Incomplete Fill/Cold Shut/Cold Flow","JL IP Assy 242","JL IP Assy 242","A",,"$57.46","$229.83","GBS2"
"3/9/2026","5:46 PM","9-034-016-500","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999710","Cell Assembly FG","1","11.16","D02-Incomplete Fill/Cold Shut/Cold Flow","JL IP Assy 242","JL IP Assy 242",,,"$71.47","$71.47",
"3/9/2026","5:50 PM","9-084-016-371","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7999720","Machining Pierce Part (Final)","2","26.75","M06-Machine Alarm","KIRA 08","KIRA 08",,,"$64.12","$128.25",
"3/9/2026","5:56 PM","9-083-015-347IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999731","Die Cast Part Shot","2","31.16","D04-Crack","DCM W4 122","V Honda Pilot IP 347",,,"$55.35","$110.70","G"
"3/9/2026","5:56 PM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999689","Die Cast Part Shot","1","11.24","D06-Trim Damage","DCM A9 118","WL Components",,,"$46.97","$46.97","Cav F - Mar 6 FO APPROVED"
"3/9/2026","6:34 PM","9-050-010-485","MAG - BRACKETS",,"MLT7999711","Cell Assembly FG","4","13.30","M22-Targeting","AV T1XX BRKT 248","AV T1XX BRKT 248",,,"$27.99","$111.94",
"3/9/2026","6:36 PM","9-081-015-464","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7999768","Vision System Inspection (FG)","3","41.94","D04-Crack","V Honda MDX IP 296","V Honda MDX IP 296",,,"$73.09","$219.26",
"3/9/2026","6:38 PM","9-034-016-500","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999763","Cell Assembly FG","1","11.16","D02-Incomplete Fill/Cold Shut/Cold Flow","JL IP Assy 242","Dock-SH-C32",,,"$71.47","$71.47",
"3/9/2026","6:42 PM","9-034-016-500","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999763","Cell Assembly FG","1","11.16","D02-Incomplete Fill/Cold Shut/Cold Flow","JL IP Assy 242","Dock-SH-C32",,,"$71.47","$71.47",
"3/9/2026","6:44 PM","9-034-016-500","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999763","Cell Assembly FG","1","11.16","D02-Incomplete Fill/Cold Shut/Cold Flow","JL IP Assy 242","Dock-SH-C32",,,"$71.47","$71.47",
"3/9/2026","6:51 PM","9-034-016-500","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7995699","Machining Pierce Part (1)","6","66.97","D02-Incomplete Fill/Cold Shut/Cold Flow","JL IP Assy 242","JL IP Assy 242","A",,"$57.46","$344.74","GBS2"
"3/9/2026","6:53 PM","9-083-015-347IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999784","Die Cast Part Shot","1","15.58","D04-Crack","DCM W4 122","V Honda Pilot IP 347",,,"$55.35","$55.35","G"
"3/9/2026","6:54 PM","9-073-022-460","TRANSFER CASES",,"MLT7999723","Leak Test FG","1","11.00","D34-Porosity","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$44.26",
"3/9/2026","6:54 PM","9-073-022-460","TRANSFER CASES",,"MLT7999723","Leak Test FG","1","11.00","O10 - Die Cast Test Part","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$44.26",
"3/9/2026","6:55 PM","9-073-022-492","TRANSFER CASES",,"MLT7999762","Leak Test FG","1","7.60","D25-Leaker","Leaktester Cover 386","Dock-SH-C32",,,"$49.82","$49.82",
"3/9/2026","6:55 PM","9-073-022-492","TRANSFER CASES",,"MLT7999762","Leak Test FG","1","7.60","D04-Crack","Leaktester Cover 386","Dock-SH-C32",,,"$49.82","$49.82",
"3/9/2026","6:55 PM","9-073-022-463","TRANSFER CASES",,"MLT7999774","Leak Test FG","1","6.52","D34-Porosity","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$32.69",
"3/9/2026","6:57 PM","9-034-010-426W","MAG - BRACKETS",,"MLT7991720","Die Cast Part Shot","1","0.15","D06-Trim Damage","MA JL Tunnel Brkt - 426","MA JL Tunnel Brkt - 426",,,"$1.89","$1.89","RH"
"3/9/2026","7:04 PM","9-073-022-461W","TRANSFER CASES",,"MLT7999802","Die Cast Part Shot","1","10.48","D41-Etched Barcode","DCM W2 121","WIP Makino 14-15",,,"$37.01","$37.01","cav 10"
"3/9/2026","7:32 PM","9-034-016-498W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999829","Die Cast Part Shot (FG)","2","21.98","D01-Start-up Scrap","DCM E1 120","JL CNC Cast WIP",,,"$48.04","$96.09",
"3/9/2026","7:33 PM","9-083-015-347","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999831","Vision System Inspection (FG)","1","16.54","O14-Incomplete Operation","V Honda Pilot IP 347","V Honda Pilot IP 347",,,"$95.45","$95.45",
"3/9/2026","7:47 PM","9-034-016-498","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999844","Cell Assembly FG","1","10.99","D09-Missing Feature(s)","JL IP Assy 242","JL IP Assy 242",,,"$67.27","$67.27",
"3/9/2026","7:47 PM","9-034-016-498","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999847","Cell Assembly FG","1","10.99","D12-Bent/Warped","JL IP Assy 242","JL IP Assy 242",,,"$67.27","$67.27",
"3/9/2026","8:13 PM","9-081-015-464IP","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7749321","Die Cast Part Shot","24","324.24","O10 - Die Cast Test Part","DCM E2 120","Plt E Scrap Strg",,,"$54.91","$1,317.78","sample parts from September 2025, scrap as per QE"
"3/9/2026","8:25 PM","9-176-022-424W","TRANSFER CASES",,"MLT7999896","Die Cast Part Shot","1","7.92","D01-Start-up Scrap","DCM B7 112","Plant C Storage",,,"$36.70","$36.70","FO APPROVED"
"3/9/2026","8:26 PM","9-176-022-424W","TRANSFER CASES",,"MLT7999896","Die Cast Part Shot","1","7.92","D06-Trim Damage","DCM B7 112","Plant C Storage",,,"$36.70","$36.70","FO APPROVED"
"3/9/2026","8:26 PM","9-176-022-424W","TRANSFER CASES",,"MLT7999896","Die Cast Part Shot","1","7.92","D41-Etched Barcode","DCM B7 112","Plant C Storage",,,"$36.70","$36.70","FO APPROVED"
"3/9/2026","8:27 PM","9-073-022-461W","TRANSFER CASES",,"MLT7999897","Die Cast Part Shot","1","10.48","D41-Etched Barcode","DCM W2 121","WIP Makino 14-15",,,"$37.01","$37.01","cav 10"
"3/9/2026","8:53 PM","9-083-015-347IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999928","Die Cast Part Shot","2","31.16","D04-Crack","DCM W4 122","V Honda Pilot IP 347",,,"$55.35","$110.70","G"
"3/9/2026","8:53 PM","9-072-022-421","TRANSFER CASES",,"MLT7999850","Machining Pierce Part (1)","2","13.88","M06-Machine Alarm","CNC Makino17 215","CD6 Parts Conveyor",,,"$36.52","$73.04","ATC arm fault"
"3/9/2026","8:56 PM","9-073-022-460","TRANSFER CASES",,"MLT7999860","Leak Test FG","3","33.00","D34-Porosity","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$132.79",
"3/9/2026","8:56 PM","9-073-022-460","TRANSFER CASES",,"MLT7999860","Leak Test FG","1","11.00","D25-Leaker","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$44.26",
"3/9/2026","8:56 PM","9-073-022-460","TRANSFER CASES",,"MLT7999860","Leak Test FG","1","11.00","M03-Handling Damage","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$44.26",
"3/9/2026","8:56 PM","9-073-022-492","TRANSFER CASES",,"MLT7999931","Leak Test FG","1","7.60","D25-Leaker","Leaktester Cover 386","Dock-SH-C32",,,"$49.82","$49.82",
"3/9/2026","8:57 PM","9-073-022-492","TRANSFER CASES",,"MLT7999931","Leak Test FG","1","7.60","M03-Handling Damage","Leaktester Cover 386","Dock-SH-C32",,,"$49.82","$49.82",
"3/9/2026","8:59 PM","9-081-015-464IP","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7999938","Die Cast Part Shot","2","27.02","D06-Trim Damage","DCM E2 120","KIRA 03",,,"$54.91","$109.82",
"3/9/2026","9:01 PM","9-072-022-421W","TRANSFER CASES",,"MLT7997101","Die Cast Part Shot","4","30.10","D01-Start-up Scrap","DCM A3 116","CD6 Exp Case Wip",,,"$31.29","$125.17","6"
"3/9/2026","9:12 PM","9-034-016-498W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999953","Die Cast Part Shot (FG)","1","10.99","D06-Trim Damage","DCM E1 120","JL CNC Cast WIP",,,"$48.04","$48.04",
"3/9/2026","9:24 PM","9-073-022-461M","TRANSFER CASES",,"MLT7999881","Machining Pierce Part (Final)","2","21.20","M06-Machine Alarm","CNC Makino14 214","Plant B Makino Conveyor",,,"$41.10","$82.19",
"3/9/2026","9:36 PM","9-073-022-461","TRANSFER CASES",,"MLT8000015","Leak Test FG","4","42.40","D35-Barcode Label","LT-P702 Case 214","Dock-SH-C32",,,"$44.17","$176.68",
"3/9/2026","9:36 PM","9-073-022-461","TRANSFER CASES",,"MLT8000015","Leak Test FG","3","31.80","M03-Handling Damage","LT-P702 Case 214","Dock-SH-C32",,,"$44.17","$132.51",
"3/9/2026","9:36 PM","9-073-022-461","TRANSFER CASES",,"MLT8000015","Leak Test FG","1","10.60","O10 - Die Cast Test Part","LT-P702 Case 214","Dock-SH-C32",,,"$44.17","$44.17",
"3/9/2026","9:36 PM","9-073-022-461","TRANSFER CASES",,"MLT8000015","Leak Test FG","1","10.60","D25-Leaker","LT-P702 Case 214","Dock-SH-C32",,,"$44.17","$44.17",
"3/9/2026","9:41 PM","9-050-010-485","MAG - BRACKETS",,"MLT7999711","Cell Assembly FG","2","6.65","M22-Targeting","AV T1XX BRKT 248","AV T1XX BRKT 248",,,"$27.99","$55.97",
"3/9/2026","9:47 PM","9-050-010-485","MAG - BRACKETS",,"MLT7999711","Cell Assembly FG","21","69.85","M14-Broken Tool","AV T1XX BRKT 248","AV T1XX BRKT 248",,,"$27.99","$587.70","changed tool. parts out of spec"
"3/9/2026","9:48 PM","9-084-016-371","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT8000049","Machining Pierce Part (Final)","1","13.38","M06-Machine Alarm","KIRA 08","KIRA 08",,,"$64.12","$64.12",
"3/9/2026","9:53 PM","9-083-015-347IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999928","Die Cast Part Shot","1","15.58","D04-Crack","DCM W4 122","V Honda Pilot IP 347",,,"$55.35","$55.35","G"
"3/9/2026","9:59 PM","9-073-022-460W","TRANSFER CASES",,"MLT8000068","Die Cast Part Shot","2","21.65","D01-Start-up Scrap","DCM A1 116","WIP makino 11-13",,,"$38.39","$76.78","cav 3"
"3/9/2026","10:00 PM","9-073-022-460","TRANSFER CASES",,"MLT8000063","Leak Test FG","2","22.00","D34-Porosity","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$88.53",
"3/9/2026","10:00 PM","9-073-022-460","TRANSFER CASES",,"MLT8000063","Leak Test FG","1","11.00","D25-Leaker","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$44.26",
"3/9/2026","10:03 PM","9-034-016-498","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8000079","Cell Assembly FG","1","10.99","D18-Breakout","JL IP Assy 242","JL IP Assy 242",,,"$67.27","$67.27",
"3/9/2026","10:03 PM","9-034-016-498","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999886","Machining Pierce Part (1)","1","10.99","D04-Crack","JL IP Assy 242","JL JT PacLine Monorail",,,"$54.40","$54.40",
"3/9/2026","10:23 PM","9-034-016-498","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8000100","Machining Pierce Part (1)","2","21.98","M06-Machine Alarm","KIRA 10","KIRA 10",,,"$54.40","$108.80",
"3/9/2026","10:24 PM","9-034-016-498","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8000101","Machining Pierce Part (1)","6","65.94","M23-Hole out of Position","KIRA 09","KIRA 09",,,"$54.40","$326.39",
"3/9/2026","10:24 PM","9-034-016-498","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8000102","Machining Pierce Part (1)","1","10.99","D04-Crack","KIRA 10","KIRA 10",,,"$54.40","$54.40",
"3/9/2026","10:26 PM","9-034-016-500","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8000108","Machining Pierce Part (1)","1","11.16","D04-Crack","KIRA 04","KIRA 04",,,"$57.46","$57.46",
"3/9/2026","10:30 PM","9-086-016-470","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8000112","Vision System Inspection","1","13.08","D06-Trim Damage","V Honda 3BM IP 470","V Honda 3BM IP 470",,,"$104.96","$104.96",
"3/9/2026","10:30 PM","9-073-022-463","TRANSFER CASES",,"MLT8000109","Leak Test FG","1","6.52","D34-Porosity","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$32.69",
"3/9/2026","10:32 PM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8000114","Die Cast Part Shot","2","22.47","D01-Start-up Scrap","DCM A9 118","WL Components",,,"$46.97","$93.94","Cav F - Mar 6 FO APPROVED"
"3/9/2026","10:33 PM","9-073-022-460","TRANSFER CASES",,"MLT8000063","Leak Test FG","1","11.00","D34-Porosity","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$44.26",
"3/9/2026","10:33 PM","9-073-022-460","TRANSFER CASES",,"MLT8000063","Leak Test FG","1","11.00","O10 - Die Cast Test Part","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$44.26",
"3/9/2026","10:34 PM","9-072-022-422","TRANSFER CASES",,"MLT8000087","Leak Test FG","9","31.86","D25-Leaker","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$233.61",
"3/9/2026","10:34 PM","9-072-022-422","TRANSFER CASES",,"MLT8000087","Leak Test FG","4","14.16","O10 - Die Cast Test Part","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$103.82",
"3/9/2026","10:34 PM","9-072-022-422","TRANSFER CASES",,"MLT8000087","Leak Test FG","1","3.54","M03-Handling Damage","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$25.96",
"3/9/2026","10:41 PM","9-073-022-492","TRANSFER CASES",,"MLT8000098","Leak Test FG","1","7.60","D25-Leaker","Leaktester Cover 386","Dock-SH-C32",,,"$49.82","$49.82",
"3/9/2026","10:41 PM","9-073-022-492","TRANSFER CASES",,"MLT8000098","Leak Test FG","1","7.60","D34-Porosity","Leaktester Cover 386","Dock-SH-C32",,,"$49.82","$49.82",
"3/9/2026","10:46 PM","9-072-022-422","TRANSFER CASES",,"MLT8000087","Leak Test FG","1","3.54","D25-Leaker","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$25.96",
"3/9/2026","10:49 PM","9-081-015-464","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT8000135","Vision System Inspection (FG)","1","13.98","D06-Trim Damage","V Honda MDX IP 296","V Honda MDX IP 296",,,"$73.09","$73.09",
"3/9/2026","10:50 PM","9-176-022-424","TRANSFER CASES",,"MLT7999874","Leak Test FG","1","7.94","O10 - Die Cast Test Part","LT-CD6 Transit Cover 215","LT-CD6 Transit Cover 215",,,"$49.99","$49.99",
"3/9/2026","10:50 PM","9-176-022-424","TRANSFER CASES",,"MLT7999874","Leak Test FG","10","79.40","D25-Leaker","LT-CD6 Transit Cover 215","LT-CD6 Transit Cover 215",,,"$49.99","$499.92",
"3/9/2026","10:50 PM","9-073-022-460","TRANSFER CASES",,"MLT8000063","Leak Test FG","1","11.00","D34-Porosity","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$44.26",
"3/9/2026","10:51 PM","9-176-022-424","TRANSFER CASES",,"MLT7999874","Leak Test FG","1","7.94","M01-Porosity","LT-CD6 Transit Cover 215","LT-CD6 Transit Cover 215",,,"$49.99","$49.99",
"3/9/2026","10:51 PM","9-084-016-371","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT8000141","Machining Pierce Part (Final)","1","13.38","M06-Machine Alarm","KIRA 08","KIRA 08",,,"$64.12","$64.12",
"3/9/2026","10:51 PM","9-176-022-424","TRANSFER CASES",,"MLT7999874","Leak Test FG","2","15.88","D34-Porosity","LT-CD6 Transit Cover 215","LT-CD6 Transit Cover 215",,,"$49.99","$99.98",
"3/9/2026","10:51 PM","9-072-022-421","TRANSFER CASES",,"MLT8000132","Cell Assembly FG","1","6.81","O10 - Die Cast Test Part","LT-CD6 Explorer Case 215","Dock-SH-C32",,,"$41.80","$41.80",
"3/9/2026","10:51 PM","9-072-022-421","TRANSFER CASES",,"MLT8000132","Cell Assembly FG","5","34.05","D25-Leaker","LT-CD6 Explorer Case 215","Dock-SH-C32",,,"$41.80","$209.02",
"3/9/2026","10:51 PM","9-084-016-371W","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7984869","Die Cast Part Shot","20","267.52","O09-Inventory Adjustment","DCM W3 122","Cycle Retire",,,"$54.18","$1,083.62",
"3/9/2026","10:51 PM","9-084-016-371W","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7984810","Die Cast Part Shot","20","267.52","O09-Inventory Adjustment","DCM W3 122","Cycle Retire",,,"$54.18","$1,083.62",
"3/9/2026","10:51 PM","9-084-016-371","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7985149","Cell Assembly (Final)","0","0.00","O09-Inventory Adjustment",,"Cycle Retire",,,"$92.48","$0.00","zero quantity put in cycle retire location"
"3/9/2026","10:51 PM","9-084-016-371","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7983357","Cell Assembly (Final)","19","254.14","O09-Inventory Adjustment","KIRA 07 Assy","Cycle Retire",,,"$92.48","$1,757.17","not located doing cycle count"
"3/9/2026","10:51 PM","9-083-015-347IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7978481","Die Cast Part Shot","24","373.92","O09-Inventory Adjustment","DCM W4 122","Cycle Retire",,,"$55.35","$1,328.43","F/O approved
not located doing cycle count"
"3/9/2026","10:51 PM","9-083-015-347IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7978847","Die Cast Part Shot","24","373.92","O09-Inventory Adjustment","DCM W4 122","Cycle Retire",,,"$55.35","$1,328.43","F/O approved
not located doing cycle count"
"3/9/2026","10:51 PM","9-081-015-464IP","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7992684","Die Cast Part Shot","0","0.00","O09-Inventory Adjustment",,"Cycle Retire",,,"$54.91","$0.00","parts OOS. pending review by QE
reworked for sc2 & sc4 flash
zero quantity put in cycle retire location"
"3/9/2026","10:51 PM","9-081-015-464","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7986146","Vision System Inspection (FG)","0","0.00","O09-Inventory Adjustment",,"Cycle Retire",,,"$73.09","$0.00","zero quantity put in cycle retire location"
"3/9/2026","10:51 PM","9-081-015-464","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7991416","Cell Assembly (Final)","0","0.00","O09-Inventory Adjustment",,"Cycle Retire",,,"$71.46","$0.00","zero quantity put in cycle retire location"
"3/9/2026","10:51 PM","9-081-015-464","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7989560","Cell Assembly (Final)","0","0.00","O09-Inventory Adjustment",,"Cycle Retire",,,"$71.46","$0.00","zero quantity put in cycle retire location"
"3/9/2026","10:51 PM","9-081-015-464","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7986251","Cell Assembly (Final)","0","0.00","O09-Inventory Adjustment",,"Cycle Retire",,,"$71.46","$0.00","zero quantity put in cycle retire location"
"3/9/2026","10:51 PM","9-081-015-464","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7985278","Cell Assembly (Final)","0","0.00","O09-Inventory Adjustment",,"Cycle Retire",,,"$71.46","$0.00","zero quantity put in cycle retire location"
"3/9/2026","10:51 PM","9-081-010-480","MAG - BRACKETS",,"MLT7979749","Cell Assembly FG","2","6.80","O09-Inventory Adjustment",,"Cycle Retire",,,"$30.80","$61.60",
"3/9/2026","10:51 PM","9-078-016-478W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7979840","Safe Launch","20","188.00","O09-Inventory Adjustment","SL-CX727 IP 253","Cycle Retire",,,"$42.04","$840.84","not located doing cycle count"
"3/9/2026","10:51 PM","9-078-016-478W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7878211","Die Cast Part Shot","10","93.52","O09-Inventory Adjustment","DCM E2 120","Cycle Retire",,,"$42.04","$420.42","require safe launch
not located doing cycle count"
"3/9/2026","10:51 PM","9-072-010-497","MAG - BRACKETS",,"MLT7974386","Die Cast Part Shot","7","10.58","O09-Inventory Adjustment","DCM B3 112","Cycle Retire",,,"$7.07","$49.46",
"3/9/2026","10:51 PM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7926992","Die Cast Part Shot","6","67.41","O09-Inventory Adjustment","DCM A9 118","Cycle Retire",,,"$46.97","$281.82","F"
"3/9/2026","10:51 PM","9-034-016-498W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7987040","Die Cast Part Shot (FG)","0","0.00","O09-Inventory Adjustment","DCM E1 120","Cycle Retire",,,"$48.04","$0.00","zero quantity put in cycle retire location"
"3/9/2026","10:51 PM","9-034-016-498W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7994590","Die Cast Part Shot (FG)","0","0.00","O09-Inventory Adjustment",,"Cycle Retire",,,"$48.04","$0.00","zero quantity put in cycle retire location"
"3/9/2026","10:51 PM","9-034-016-498","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7989950","Machining Pierce Part (1)","0","0.00","O09-Inventory Adjustment",,"Cycle Retire",,,"$54.40","$0.00","zero quantity put in cycle retire location"
"3/9/2026","10:51 PM","9-034-016-498","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7996720","Cell Assembly FG","0","0.00","O09-Inventory Adjustment",,"Cycle Retire",,,"$67.27","$0.00","zero quantity put in cycle retire location"
"3/9/2026","10:51 PM","9-050-010-485W","MAG - BRACKETS",,"MLT7998051","Die Cast Part Shot","30","99.78","O09-Inventory Adjustment",,"Cycle Retire",,,"$18.36","$550.70","Container does not exist"
"3/9/2026","10:51 PM","9-050-010-485W","MAG - BRACKETS",,"MLT7998052","Die Cast Part Shot","30","99.78","O09-Inventory Adjustment",,"Cycle Retire",,,"$18.36","$550.70","Container does not exist"
"3/9/2026","10:52 PM","9-073-022-463M","TRANSFER CASES",,"MLT8000142","Machining Pierce Part (1)","1","6.52","M22-Targeting","CNC Makino03 214","CNC Makino12 214",,,"$26.77","$26.77",
"3/9/2026","10:52 PM","9-176-022-423","TRANSFER CASES",,"MLT8000104","Leak Test FG","2","17.22","M18-Hole Size Out of Spec","LT-CD6 Transit Case 215","Dock-SH-C32",,,"$47.19","$94.37",
"3/9/2026","10:52 PM","9-083-015-347IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8000146","Die Cast Part Shot","1","15.58","D04-Crack","DCM W4 122","V Honda Pilot IP 347",,,"$55.35","$55.35","G"
"3/9/2026","10:52 PM","9-176-022-423","TRANSFER CASES",,"MLT8000104","Leak Test FG","2","17.22","D34-Porosity","LT-CD6 Transit Case 215","Dock-SH-C32",,,"$47.19","$94.37",
"3/9/2026","10:52 PM","9-176-022-423","TRANSFER CASES",,"MLT8000104","Leak Test FG","3","25.83","M03-Handling Damage","LT-CD6 Transit Case 215","Dock-SH-C32",,,"$47.19","$141.56",
